cve.id,cvss_baseScore,cve.lastModified
CVE-2025-57990,5.4,2025-09-22T21:22:33.590
CVE-2025-57991,5.4,2025-09-22T21:22:33.590
CVE-2025-57992,4.3,2025-09-22T21:22:16.313
CVE-2025-57993,6.5,2025-09-22T21:22:16.313
CVE-2025-57994,5.4,2025-09-22T21:22:16.313
CVE-2025-57995,4.3,2025-09-22T21:22:16.313
CVE-2025-57996,6.5,2025-09-22T21:22:16.313
CVE-2025-57997,4.3,2025-09-22T21:22:16.313
CVE-2025-57998,5.9,2025-09-22T21:22:16.313
CVE-2025-57999,6.5,2025-09-22T21:22:16.313
CVE-2025-58000,5.3,2025-09-22T21:22:16.313
CVE-2025-58001,6.5,2025-09-22T21:22:16.313
CVE-2025-58002,6.5,2025-09-22T21:22:16.313
CVE-2025-58003,5.3,2025-09-22T21:22:16.313
CVE-2025-58004,5.3,2025-09-22T21:22:16.313
CVE-2025-58005,5.4,2025-09-22T21:22:16.313
CVE-2025-58006,4.7,2025-09-22T21:22:16.313
CVE-2025-58007,4.3,2025-09-22T21:22:16.313
CVE-2025-58008,6.5,2025-09-22T21:22:16.313
CVE-2025-58009,3.8,2025-09-22T21:22:16.313
CVE-2025-58010,4.3,2025-09-22T21:22:16.313
CVE-2025-58011,6.4,2025-09-22T21:22:16.313
CVE-2025-58012,3.8,2025-09-22T21:22:16.313
CVE-2025-58013,8.8,2025-09-22T21:22:16.313
CVE-2025-58014,4.3,2025-12-12T19:54:44.310
CVE-2025-58015,7.5,2025-12-12T19:53:19.430
CVE-2025-58016,4.3,2025-09-22T21:22:16.313
CVE-2025-58017,6.5,2025-09-22T21:22:16.313
CVE-2025-58018,6.5,2025-09-22T21:22:16.313
CVE-2025-58019,6.5,2025-09-22T21:22:16.313
CVE-2025-58020,6.5,2025-09-22T21:22:16.313
CVE-2025-58021,6.5,2025-09-22T21:22:16.313
CVE-2025-58022,6.5,2025-09-22T21:22:16.313
CVE-2025-58023,6.5,2025-09-22T21:22:16.313
CVE-2025-58025,5.4,2026-01-23T02:28:52.230
CVE-2025-58026,6.5,2025-09-22T21:22:16.313
CVE-2025-58027,6.5,2025-09-22T21:22:16.313
CVE-2025-58028,6.5,2025-09-22T21:22:16.313
CVE-2025-58029,5.3,2025-09-22T21:22:16.313
CVE-2025-58030,6.5,2025-09-22T21:22:16.313
CVE-2025-58031,6.5,2025-09-22T21:22:16.313
CVE-2025-58032,4.3,2025-09-22T21:22:16.313
CVE-2025-58033,5.9,2025-09-22T21:22:16.313
CVE-2025-58199,4.3,2025-09-22T21:22:16.313
CVE-2025-58200,4.3,2025-09-22T21:22:16.313
CVE-2025-58219,4.3,2025-09-22T21:22:16.313
CVE-2025-58220,6.5,2025-09-22T21:22:16.313
CVE-2025-58221,4.3,2025-09-22T21:22:16.313
CVE-2025-58222,5.3,2025-09-22T21:22:16.313
CVE-2025-58223,5.9,2025-09-22T21:22:16.313
CVE-2025-58224,5.4,2025-09-22T21:22:16.313
CVE-2025-58226,5.3,2025-09-22T21:22:16.313
CVE-2025-58227,6.5,2025-09-22T21:22:16.313
CVE-2025-58228,6.5,2025-09-22T21:22:16.313
CVE-2025-58229,6.5,2025-09-22T21:22:16.313
CVE-2025-58230,6.5,2025-09-22T21:22:16.313
CVE-2025-58231,6.5,2025-09-22T21:22:16.313
CVE-2025-58232,6.5,2025-09-22T21:22:16.313
CVE-2025-58233,6.5,2025-09-22T21:22:16.313
CVE-2025-58234,5.4,2026-01-23T02:22:59.307
CVE-2025-58235,6.5,2025-09-22T21:22:16.313
CVE-2025-58236,4.3,2025-09-22T21:22:16.313
CVE-2025-58237,6.5,2025-09-22T21:22:16.313
CVE-2025-58238,6.5,2025-09-22T21:22:16.313
CVE-2025-58239,6.5,2025-09-22T21:22:16.313
CVE-2025-58240,6.5,2025-09-22T21:22:16.313
CVE-2025-58241,6.5,2025-09-22T21:22:16.313
CVE-2025-58242,6.5,2025-09-22T21:22:16.313
CVE-2025-58244,8.8,2025-09-22T21:22:16.313
CVE-2025-58245,5.9,2025-09-22T21:22:16.313
CVE-2025-58247,5.3,2025-09-22T21:22:16.313
CVE-2025-58248,6.5,2025-09-22T21:22:16.313
CVE-2025-58249,4.3,2025-09-22T21:22:16.313
CVE-2025-58250,8.8,2025-09-22T21:22:16.313
CVE-2025-58251,4.3,2025-09-22T21:22:16.313
CVE-2025-58252,4.3,2025-09-22T21:22:16.313
CVE-2025-58253,6.5,2025-09-22T21:22:16.313
CVE-2025-58254,6.5,2025-09-22T21:22:16.313
CVE-2025-58255,9.6,2025-09-22T21:22:16.313
CVE-2025-58256,5.9,2025-09-22T21:22:16.313
CVE-2025-58257,6.5,2025-09-22T21:22:16.313
CVE-2025-58258,4.3,2025-09-22T21:22:16.313
CVE-2025-58259,7.1,2025-09-22T21:22:16.313
CVE-2025-58260,6.5,2025-09-22T21:22:16.313
CVE-2025-58261,7.1,2025-09-22T21:22:16.313
CVE-2025-58262,7.1,2025-09-22T21:22:16.313
CVE-2025-58263,6.5,2025-09-22T21:22:16.313
CVE-2025-58264,6.5,2025-09-22T21:22:16.313
CVE-2025-58265,6.5,2025-09-22T21:22:16.313
CVE-2025-58266,5.9,2025-09-22T21:22:16.313
CVE-2025-58267,7.1,2025-09-22T21:22:16.313
CVE-2025-58268,7.1,2025-09-22T21:22:16.313
CVE-2025-58269,5.3,2025-09-22T21:22:16.313
CVE-2025-58270,7.1,2025-09-22T21:22:16.313
CVE-2025-58271,5.9,2025-09-22T21:22:16.313
CVE-2025-58645,5.9,2025-09-22T21:22:16.313
CVE-2025-58646,5.9,2025-09-22T21:22:16.313
CVE-2025-58647,5.9,2025-09-22T21:22:16.313
CVE-2025-58648,6.5,2025-09-22T21:22:16.313
CVE-2025-58649,4.3,2025-09-22T21:22:16.313
CVE-2025-58650,5.4,2025-09-22T21:22:16.313
CVE-2025-58651,6.5,2025-09-22T21:22:16.313
CVE-2025-58652,6.5,2025-09-22T21:22:16.313
CVE-2025-58653,6.5,2025-09-22T21:22:16.313
CVE-2025-58654,6.5,2025-09-22T21:22:16.313
CVE-2025-58655,5.9,2025-09-22T21:22:16.313
CVE-2025-58656,5.3,2025-09-22T21:22:16.313
CVE-2025-58657,7.1,2025-09-22T21:22:16.313
CVE-2025-58658,5.9,2025-09-22T21:22:16.313
CVE-2025-58659,5.3,2025-09-22T21:22:16.313
CVE-2025-58660,5.4,2025-09-22T21:22:16.313
CVE-2025-58661,5.9,2025-09-22T21:22:16.313
CVE-2025-58662,7.2,2025-09-22T21:22:16.313
CVE-2025-58663,4.3,2025-09-22T21:22:16.313
CVE-2025-58664,4.3,2025-09-22T21:22:16.313
CVE-2025-58665,5.9,2025-09-22T21:22:16.313
CVE-2025-58666,4.3,2025-09-22T21:22:16.313
CVE-2025-58667,5.4,2025-09-22T21:22:16.313
CVE-2025-58668,9.8,2025-12-12T19:45:14.193
CVE-2025-58669,5.9,2025-09-22T21:22:16.313
CVE-2025-58670,7.1,2025-09-22T21:22:16.313
CVE-2025-58671,7.1,2025-09-22T21:22:16.313
CVE-2025-58672,5.4,2025-09-22T21:22:16.313
CVE-2025-58673,5.4,2025-09-22T21:22:16.313
CVE-2025-58675,4.3,2025-09-22T21:22:16.313
CVE-2025-58676,7.1,2025-09-22T21:22:16.313
CVE-2025-58677,7.1,2025-09-22T21:22:16.313
CVE-2025-58678,6.5,2025-09-22T21:22:16.313
CVE-2025-58679,5.3,2025-09-22T21:22:16.313
CVE-2025-58680,6.5,2025-09-22T21:22:16.313
CVE-2025-58681,5.3,2025-09-22T21:22:16.313
CVE-2025-58682,6.5,2025-09-22T21:22:16.313
CVE-2025-58683,6.5,2025-09-22T21:22:16.313
CVE-2025-58684,6.5,2025-09-22T21:22:16.313
CVE-2025-58685,5.3,2025-09-22T21:22:16.313
CVE-2025-58686,8.5,2025-09-22T21:22:16.313
CVE-2025-58687,7.1,2025-09-22T21:22:16.313
CVE-2025-58688,7.1,2025-09-22T21:22:16.313
CVE-2025-58689,6.5,2025-09-22T21:22:16.313
CVE-2025-58690,7.1,2025-09-22T21:22:16.313
CVE-2025-58691,6.5,2025-09-22T21:22:16.313
CVE-2025-58702,6.5,2025-09-22T21:22:16.313
CVE-2025-58703,6.5,2025-09-22T21:22:16.313
CVE-2025-58704,6.5,2025-09-22T21:22:16.313
CVE-2025-58956,7.1,2025-09-22T21:22:16.313
CVE-2025-58957,4.3,2025-09-22T21:22:16.313
CVE-2025-58960,5.9,2025-09-22T21:22:16.313
CVE-2025-58962,6.4,2025-09-22T21:22:16.313
CVE-2025-58965,6.5,2025-09-22T21:22:16.313
CVE-2025-58968,5.0,2025-09-22T21:22:16.313
CVE-2025-58969,5.3,2025-09-22T21:22:16.313
CVE-2025-58973,7.5,2025-09-22T21:22:16.313
CVE-2025-58974,6.5,2025-09-22T21:22:16.313
CVE-2025-58992,6.5,2025-09-22T21:22:16.313
CVE-2025-59430,8.2,2025-09-22T21:22:16.313
CVE-2025-59549,6.5,2025-09-22T21:22:16.313
CVE-2025-59551,4.3,2025-09-22T21:22:16.313
CVE-2025-59552,6.5,2025-09-22T21:22:16.313
CVE-2025-59553,6.5,2025-09-22T21:22:16.313
CVE-2025-59559,4.3,2025-09-22T21:22:16.313
CVE-2025-59561,4.3,2025-09-22T21:22:16.313
CVE-2025-59562,5.5,2025-09-22T21:22:16.313
CVE-2025-59565,6.5,2025-09-22T21:22:16.313
CVE-2025-59567,5.5,2025-09-22T21:22:16.313
CVE-2025-59568,4.3,2025-09-22T21:22:16.313
CVE-2025-59569,6.5,2025-09-22T21:22:16.313
CVE-2025-59570,7.6,2025-09-22T21:22:16.313
CVE-2025-59572,8.8,2025-09-22T21:22:16.313
CVE-2025-59573,5.3,2025-09-22T21:22:16.313
CVE-2025-59574,6.5,2025-09-22T21:22:16.313
CVE-2025-59576,6.5,2025-09-22T21:22:16.313
CVE-2025-59577,4.3,2025-09-22T21:22:16.313
CVE-2025-59581,6.5,2025-09-22T21:22:16.313
CVE-2025-59582,5.3,2025-09-22T21:22:16.313
CVE-2025-59583,6.5,2025-09-22T21:22:16.313
CVE-2025-59584,6.5,2025-09-22T21:22:16.313
CVE-2025-59585,6.5,2025-09-22T21:22:16.313
CVE-2025-59586,6.5,2025-09-22T21:22:16.313
CVE-2025-59587,6.5,2025-09-22T21:22:16.313
CVE-2025-59588,7.5,2025-09-22T21:22:16.313
CVE-2025-59589,6.5,2025-09-22T21:22:16.313
CVE-2025-59590,5.9,2025-09-22T21:22:16.313
CVE-2025-59591,4.3,2025-09-22T21:22:16.313
CVE-2025-59592,6.5,2025-09-22T21:22:16.313
CVE-2025-8892,7.8,2025-09-25T18:24:00.030
CVE-2025-9960,,2025-09-22T21:22:16.313
CVE-2025-10812,9.8,2025-09-23T16:48:38.513
CVE-2025-10813,9.8,2025-09-23T16:47:54.407
CVE-2025-57203,4.8,2025-10-03T17:49:07.950
CVE-2025-59432,,2026-01-23T18:16:03.417
CVE-2025-59433,5.3,2025-09-22T21:22:16.313
CVE-2025-59434,9.6,2025-09-22T21:22:16.313
CVE-2025-59526,,2025-09-22T21:22:16.313
CVE-2025-59527,7.5,2025-09-23T16:47:43.363
CVE-2025-59528,10.0,2025-09-23T16:45:09.443
CVE-2025-10814,8.8,2025-09-24T18:42:26.853
CVE-2025-10815,8.8,2025-09-25T18:07:11.053
CVE-2025-47910,5.4,2025-09-24T14:15:49.437
CVE-2025-57204,5.4,2025-10-03T17:45:38.487
CVE-2025-57205,5.4,2025-10-03T17:43:02.160
CVE-2025-59532,,2025-09-22T21:22:16.313
CVE-2025-59535,6.5,2025-09-29T12:53:14.557
CVE-2025-10816,9.8,2025-10-03T17:42:14.280
CVE-2025-10817,9.8,2025-09-25T18:09:10.033
CVE-2025-43806,4.3,2025-12-12T19:37:57.703
CVE-2025-10819,4.3,2025-10-03T17:39:03.750
CVE-2025-10820,4.3,2025-10-03T17:38:25.447
CVE-2025-10821,4.3,2025-10-03T17:37:12.043
CVE-2025-43810,4.3,2025-12-12T19:36:56.567
CVE-2025-43814,6.5,2025-12-12T19:36:16.690
CVE-2025-10822,4.3,2025-10-03T17:35:22.823
CVE-2025-10823,3.3,2025-09-24T18:11:34.720
CVE-2025-10824,5.3,2025-09-24T18:11:34.720
CVE-2025-10825,8.8,2025-09-25T18:08:56.910
CVE-2025-10826,8.8,2025-09-25T18:08:48.440
CVE-2025-10827,6.1,2025-09-25T18:08:40.567
CVE-2025-10828,8.8,2025-09-25T18:08:27.253
CVE-2025-10829,9.8,2025-09-25T18:08:16.583
CVE-2025-10830,9.8,2025-09-25T18:08:05.517
CVE-2025-10831,9.8,2025-09-25T18:07:54.710
CVE-2025-10832,9.8,2025-09-25T18:07:41.157
CVE-2025-42907,4.3,2025-09-24T18:11:24.520
CVE-2025-58915,6.5,2025-09-24T18:11:24.520
CVE-2025-9494,,2025-09-24T18:11:24.520
CVE-2025-9495,,2025-09-24T18:11:24.520
CVE-2025-10833,9.8,2025-09-25T18:07:32.070
CVE-2025-10834,9.8,2025-09-25T16:16:04.840
CVE-2025-10380,8.8,2025-09-24T18:11:24.520
CVE-2025-10835,8.8,2025-09-24T20:24:59.843
CVE-2025-10836,9.8,2025-09-24T20:24:50.450
CVE-2025-10837,5.4,2025-09-25T16:15:37.923
CVE-2025-8902,6.4,2025-09-24T18:11:24.520
CVE-2025-10838,8.8,2025-10-03T15:09:55.663
CVE-2025-10839,8.8,2025-09-25T16:14:43.343
CVE-2025-10840,8.8,2025-09-25T16:14:17.033
CVE-2025-1131,7.8,2025-11-03T18:15:48.883
CVE-2025-26399,9.8,2026-03-10T13:11:15.553
CVE-2025-9321,9.8,2025-09-24T18:11:24.520
CVE-2025-10841,9.8,2025-09-25T16:13:12.690
CVE-2025-10842,9.8,2025-09-25T16:13:01.737
CVE-2025-10843,9.8,2025-11-13T16:26:46.293
CVE-2025-39868,7.8,2026-01-14T20:16:09.690
CVE-2025-39869,7.1,2026-01-20T20:41:15.407
CVE-2025-39870,7.8,2026-01-20T20:40:34.427
CVE-2025-39871,7.8,2026-01-11T17:15:53.330
CVE-2025-39872,5.5,2026-01-08T10:15:49.230
CVE-2025-39873,7.8,2026-01-20T20:33:41.183
CVE-2025-39874,5.5,2026-01-14T20:16:09.857
CVE-2025-39875,5.5,2026-01-14T20:16:10.007
CVE-2025-39876,5.5,2026-01-20T20:33:01.007
CVE-2025-39877,7.8,2026-01-20T20:29:36.387
CVE-2025-39878,5.5,2026-01-14T20:16:10.283
CVE-2025-39879,5.5,2026-01-14T20:16:10.457
CVE-2025-39880,7.8,2026-01-20T20:27:54.100
CVE-2025-39881,7.8,2026-01-16T19:26:01.513
CVE-2025-39882,7.8,2026-01-14T20:16:10.620
CVE-2025-39883,7.1,2026-01-16T19:26:44.733
CVE-2025-39884,4.7,2026-01-14T20:16:10.780
CVE-2025-39885,5.5,2026-01-16T19:29:02.180
CVE-2025-39886,5.5,2026-01-14T20:16:10.937
CVE-2025-39887,5.5,2026-01-14T20:16:11.100
CVE-2025-39888,7.8,2026-01-14T20:16:11.270
CVE-2025-8282,3.5,2025-11-13T21:15:54.797
CVE-2025-10548,6.5,2025-11-03T19:15:46.357
CVE-2025-10844,8.8,2025-10-28T00:15:37.127
CVE-2025-10845,8.8,2025-10-28T00:15:37.290
CVE-2025-10846,8.8,2025-10-28T00:15:37.430
CVE-2025-10848,8.8,2025-09-25T16:11:48.597
CVE-2025-10851,9.8,2025-09-25T16:11:29.213
CVE-2025-9588,9.8,2025-10-02T14:24:13.747
CVE-2025-10147,9.8,2025-09-24T18:11:24.520
CVE-2025-10857,9.8,2025-09-25T16:10:55.567
CVE-2025-9798,8.9,2025-09-24T18:11:24.520
CVE-2025-10412,9.8,2025-09-24T18:11:24.520
CVE-2025-7106,5.3,2025-10-20T19:00:25.837
CVE-2025-9342,6.5,2025-09-24T18:11:24.520
CVE-2024-4598,6.5,2026-01-09T02:34:20.723
CVE-2025-9962,,2025-11-03T19:16:17.970
CVE-2025-10244,8.7,2025-12-01T18:23:22.233
CVE-2025-9963,,2025-11-03T19:16:18.080
CVE-2025-9964,,2025-11-03T19:16:18.187
CVE-2025-9965,,2025-11-03T19:16:18.293
CVE-2025-9966,,2025-11-03T19:16:18.400
CVE-2025-10184,,2025-09-24T18:11:24.520
CVE-2025-9846,10.0,2025-09-24T18:11:24.520
CVE-2017-20200,3.7,2025-09-24T18:11:24.520
CVE-2025-6921,7.5,2025-10-10T21:31:30.230
CVE-2025-8354,7.8,2025-10-02T21:16:01.800
CVE-2025-9844,8.8,2025-09-24T18:11:24.520
CVE-2025-4760,4.8,2025-11-21T21:29:56.007
CVE-2025-57407,5.4,2025-10-08T18:10:20.997
CVE-2025-5717,7.2,2025-11-21T21:34:06.837
CVE-2024-6429,4.3,2025-10-06T13:39:38.010
CVE-2025-0663,6.8,2025-10-06T13:44:26.807
CVE-2025-56304,6.1,2025-10-08T18:09:35.137
CVE-2025-9900,8.8,2026-02-27T16:16:22.893
CVE-2025-0209,6.1,2025-10-06T13:45:48.313
CVE-2025-0672,3.8,2025-10-03T16:38:03.687
CVE-2025-1255,9.1,2025-10-02T13:44:49.900
CVE-2025-29083,6.5,2025-09-25T16:09:45.757
CVE-2025-29084,6.5,2025-09-25T16:09:31.223
CVE-2025-4582,7.1,2025-12-16T17:16:08.603
CVE-2025-4993,9.1,2025-10-01T18:40:15.517
CVE-2025-52905,7.5,2025-10-08T18:06:28.473
CVE-2025-55780,7.5,2025-10-08T18:04:01.977
CVE-2025-56394,7.5,2025-10-08T17:56:44.457
CVE-2025-57639,6.5,2025-09-25T16:09:17.580
CVE-2025-58246,4.3,2025-10-01T09:15:36.967
CVE-2025-59539,5.4,2025-09-29T12:42:58.927
CVE-2025-59545,9.0,2025-09-29T12:56:04.663
CVE-2025-59546,4.8,2025-09-29T12:56:28.353
CVE-2025-59547,5.3,2025-09-29T12:57:09.407
CVE-2025-59548,6.1,2025-09-29T12:58:02.710
CVE-2025-59821,6.1,2025-09-29T12:58:27.157
CVE-2025-8410,7.4,2025-10-01T18:38:30.100
CVE-2025-45326,6.5,2025-10-17T15:11:07.393
CVE-2025-51005,7.5,2025-10-08T17:54:03.633
CVE-2025-54081,7.0,2025-10-08T17:48:27.567
CVE-2025-56146,5.3,2025-10-28T21:15:38.210
CVE-2025-57637,7.5,2025-09-25T16:09:01.097
CVE-2025-57638,7.5,2025-09-25T16:09:10.880
CVE-2025-58674,5.9,2025-10-01T09:15:37.247
CVE-2025-59534,7.8,2025-10-08T17:41:50.037
CVE-2025-59822,7.5,2025-10-08T17:35:04.200
CVE-2025-57636,6.5,2025-09-25T16:07:18.607
CVE-2025-59825,,2025-09-24T18:11:24.520
CVE-2025-56311,6.5,2025-10-28T21:15:38.783
CVE-2025-58354,,2025-09-24T18:11:24.520
CVE-2025-59826,7.6,2025-10-08T16:35:50.263
CVE-2024-21927,5.0,2025-09-24T18:11:24.520
CVE-2024-21935,5.0,2025-09-24T18:11:24.520
CVE-2025-54855,4.2,2025-09-24T18:11:24.520
CVE-2025-58069,5.3,2025-09-24T18:11:24.520
CVE-2025-59484,8.3,2025-09-24T18:11:24.520
CVE-2025-55038,6.8,2025-09-24T18:11:24.520
CVE-2025-55069,8.3,2025-09-24T18:11:24.520
CVE-2025-57882,5.9,2025-09-24T18:11:24.520
CVE-2025-58473,5.9,2025-09-24T18:11:24.520
CVE-2025-43779,6.1,2025-12-15T18:19:33.093
CVE-2025-43819,6.5,2025-12-15T18:20:14.943
CVE-2025-58317,7.8,2025-09-25T18:19:30.327
CVE-2025-58319,7.8,2025-09-25T18:19:38.530
CVE-2025-48392,7.5,2025-11-04T22:16:17.157
CVE-2025-48459,5.3,2025-11-04T22:16:17.327
CVE-2025-41715,9.8,2025-09-24T18:11:24.520
CVE-2025-41716,5.3,2025-09-24T18:11:24.520
CVE-2025-9031,4.3,2025-09-24T18:11:24.520
CVE-2025-58457,4.3,2025-11-04T22:16:34.103
CVE-2024-58241,5.5,2026-01-14T20:16:06.653
CVE-2025-39889,5.5,2026-03-04T14:16:13.367
CVE-2025-39890,5.5,2026-01-14T18:16:39.223
CVE-2025-9054,9.8,2025-09-24T18:11:24.520
CVE-2025-10906,8.4,2025-09-24T18:11:24.520
CVE-2025-60020,6.4,2025-09-24T18:11:24.520
CVE-2025-9353,6.4,2025-09-24T18:11:24.520
CVE-2025-23248,3.3,2025-10-06T14:56:42.147
CVE-2025-23255,3.3,2025-10-06T14:55:54.300
CVE-2025-23271,3.3,2025-11-03T19:15:47.817
CVE-2025-23272,5.7,2025-09-24T18:11:24.520
CVE-2025-23273,4.7,2025-10-06T14:55:05.330
CVE-2025-23274,4.5,2025-09-24T18:11:24.520
CVE-2025-23275,7.1,2025-10-06T14:51:06.530
CVE-2025-23308,7.8,2025-11-03T19:15:47.953
CVE-2025-23338,5.5,2025-11-03T19:15:48.077
CVE-2025-23339,7.8,2025-11-03T19:15:48.200
CVE-2025-23340,3.3,2025-11-03T19:15:48.320
CVE-2025-23346,3.3,2025-10-06T14:27:13.597
CVE-2025-23348,7.8,2025-10-10T18:24:13.447
CVE-2025-23349,7.8,2025-10-10T18:24:05.753
CVE-2025-23353,7.8,2025-10-10T18:21:55.320
CVE-2025-23354,7.8,2025-10-10T18:24:20.567
CVE-2025-48868,7.2,2025-09-29T14:06:57.020
CVE-2025-8869,,2025-11-03T18:17:02.783
CVE-2025-10360,,2025-09-24T18:11:24.520
CVE-2025-21476,7.8,2025-09-25T16:08:48.700
CVE-2025-21481,7.8,2025-09-25T16:08:36.067
CVE-2025-21482,7.1,2025-12-02T16:44:06.523
CVE-2025-21483,9.8,2025-11-28T16:47:34.690
CVE-2025-21484,8.2,2026-02-10T20:16:25.640
CVE-2025-21487,8.2,2025-11-28T16:18:34.940
CVE-2025-21488,8.2,2025-11-28T15:50:19.660
CVE-2025-27030,6.1,2025-09-25T16:08:27.300
CVE-2025-27032,7.8,2025-11-28T15:53:01.813
CVE-2025-27033,6.1,2025-09-25T16:08:17.913
CVE-2025-27034,9.8,2025-11-28T16:46:33.673
CVE-2025-27036,6.1,2025-09-25T16:08:00.893
CVE-2025-27037,7.8,2025-09-25T16:07:48.703
CVE-2025-27077,7.8,2025-09-25T16:07:38.010
CVE-2025-47314,7.8,2025-09-25T16:07:28.137
CVE-2025-47315,7.8,2025-09-25T16:04:23.580
CVE-2025-47316,7.8,2025-09-25T16:04:16.090
CVE-2025-47317,7.8,2025-09-25T16:04:08.330
CVE-2025-47318,7.5,2025-11-28T16:14:16.630
CVE-2025-47326,7.5,2025-09-25T16:03:58.223
CVE-2025-47327,7.8,2025-09-25T16:03:48.773
CVE-2025-47328,7.5,2025-09-25T16:01:15.057
CVE-2025-47329,7.8,2025-09-25T15:58:55.557
CVE-2025-56819,9.8,2025-10-10T21:30:04.943
CVE-2025-10500,8.8,2025-09-25T15:57:18.723
CVE-2025-10501,8.8,2025-09-25T15:57:08.893
CVE-2025-10502,8.8,2025-09-25T15:56:56.943
CVE-2025-10585,9.8,2025-10-30T15:55:01.903
CVE-2025-10890,9.1,2025-09-25T15:56:42.057
CVE-2025-10891,8.8,2025-09-25T15:55:54.730
CVE-2025-10892,8.8,2025-09-25T15:55:41.970
CVE-2025-10909,2.4,2025-10-20T05:15:35.080
CVE-2025-20334,8.8,2025-09-24T18:11:24.520
CVE-2025-20339,5.8,2025-09-24T18:11:24.520
CVE-2025-20364,4.3,2025-09-24T18:15:37.200
CVE-2025-20365,4.3,2025-09-24T18:15:37.310
CVE-2025-56815,7.1,2025-10-10T21:07:03.727
CVE-2025-56816,8.8,2025-10-10T21:06:27.993
CVE-2025-20149,6.5,2025-09-26T14:32:53.583
CVE-2025-20160,8.1,2025-09-26T14:32:53.583
CVE-2025-20240,6.1,2025-09-26T18:15:35.700
CVE-2025-20293,5.3,2025-09-26T14:32:53.583
CVE-2025-20311,7.4,2025-09-26T14:32:53.583
CVE-2025-20312,7.7,2025-09-26T14:32:53.583
CVE-2025-20313,6.7,2025-09-26T14:32:53.583
CVE-2025-20314,6.7,2025-10-15T17:15:48.560
CVE-2025-20315,8.6,2025-09-26T14:32:53.583
CVE-2025-20316,5.3,2025-09-26T14:32:53.583
CVE-2025-20327,7.7,2025-09-26T14:32:53.583
CVE-2025-20338,6.7,2025-11-14T23:41:58.313
CVE-2025-20352,7.7,2025-10-28T13:58:42.437
CVE-2025-48867,4.8,2025-09-29T14:06:04.530
CVE-2025-48869,7.5,2025-09-29T14:05:30.127
CVE-2025-52906,9.8,2025-10-14T19:45:06.873
CVE-2025-52907,8.8,2025-10-14T19:44:48.410
CVE-2025-56241,7.5,2025-10-28T21:15:38.637
CVE-2025-57350,8.6,2025-10-17T14:56:11.183
CVE-2025-57352,5.3,2025-09-26T14:32:53.583
CVE-2025-57353,5.3,2025-10-31T00:15:37.110
CVE-2025-57354,6.5,2025-09-26T14:32:53.583
CVE-2025-59305,7.6,2025-12-02T18:09:52.547
CVE-2025-59343,,2025-11-03T19:16:14.317
CVE-2025-59524,6.1,2025-09-29T14:04:48.430
CVE-2025-55178,5.3,2025-09-26T14:32:53.583
CVE-2025-55322,7.3,2025-10-01T20:31:58.350
CVE-2025-57330,7.5,2025-10-17T14:54:26.210
CVE-2025-57347,9.8,2025-10-17T14:53:19.667
CVE-2025-57348,6.5,2025-10-17T14:50:43.533
CVE-2025-57349,7.5,2025-10-17T14:49:25.293
CVE-2025-57351,6.5,2025-09-26T14:32:53.583
CVE-2025-59251,7.6,2025-11-20T00:16:10.533
CVE-2025-59525,6.1,2025-09-29T14:04:23.910
CVE-2025-57321,9.8,2025-10-17T13:24:09.090
CVE-2025-57323,7.5,2025-10-17T13:21:12.710
CVE-2025-57325,7.5,2025-10-20T16:54:41.423
CVE-2025-57326,7.5,2025-10-16T16:23:24.223
CVE-2025-57327,7.5,2025-10-20T16:50:36.657
CVE-2025-57328,7.5,2025-10-20T16:50:08.890
CVE-2025-57329,7.5,2025-10-20T16:30:54.410
CVE-2025-59824,5.4,2025-12-22T14:09:39.370
CVE-2025-59828,9.8,2025-11-26T17:01:17.137
CVE-2025-57318,7.5,2025-10-16T15:48:31.657
CVE-2025-57319,7.5,2025-09-26T17:15:36.477
CVE-2025-57320,6.5,2025-10-16T15:48:45.107
CVE-2025-57324,6.5,2025-10-16T15:48:57.257
CVE-2025-59827,9.8,2025-10-08T16:35:24.860
CVE-2025-59833,7.5,2025-10-08T16:34:35.253
CVE-2025-10894,9.6,2025-09-26T14:32:53.583
CVE-2025-54520,,2025-09-26T14:32:53.583
CVE-2025-21056,6.6,2025-09-26T14:32:53.583
CVE-2025-10438,8.6,2025-09-26T14:32:53.583
CVE-2025-10940,4.8,2026-01-16T17:04:27.720
CVE-2025-10941,7.8,2025-09-30T11:37:38.577
CVE-2025-10942,8.8,2025-11-14T11:15:41.110
CVE-2025-10943,3.5,2025-09-26T14:32:53.583
CVE-2025-10957,,2025-09-26T14:32:53.583
CVE-2025-40698,,2025-09-26T14:32:53.583
CVE-2025-10449,8.6,2025-09-26T14:32:53.583
CVE-2025-10944,3.5,2025-09-26T14:32:53.583
CVE-2025-10945,3.5,2025-09-26T14:32:53.583
CVE-2025-10946,3.5,2025-09-26T14:32:53.583
CVE-2025-10947,5.3,2026-03-25T13:16:24.200
CVE-2025-10467,8.9,2025-09-26T14:32:53.583
CVE-2025-10540,6.5,2025-11-03T19:15:45.937
CVE-2025-10948,8.8,2025-10-13T17:15:34.033
CVE-2025-26278,7.5,2025-09-26T14:32:53.583
CVE-2025-27261,9.8,2025-10-02T17:57:29.247
CVE-2025-57317,7.5,2025-10-16T15:49:06.760
CVE-2025-59422,3.1,2025-10-14T14:10:41.773
CVE-2025-59426,4.3,2025-10-08T16:11:34.600
